piscina,apartamento,gas,amueblado,patio,nauta,cisterna,finca,portal,hospital,escuela,carro,terraza,cuartos,banos,salas,plantas,cocinas,comedores,desahogos,pisos,splits,refrigeradores,garajes,tanques,price,Provincias,Municipios
0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,14000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,2,5500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,4,0,0,0,1,25000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,9000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,1,70000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,60000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,1,0,0,0,0,4,3,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,1,2,20000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,100000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,8000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,70000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,8500.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,9500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,1,0,3,3,0,2,2,0,0,0,0,0,0,2,30000.0, La Habana,Habana del Este
0,1,1,0,0,0,1,0,0,1,0,0,0,3,2,0,2,2,0,0,0,0,1,0,4,12000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,1,0,0,2,2,0,2,1,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,0,0,2,9500.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,17000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
1,1,1,0,1,0,0,0,0,0,0,0,1,4,2,0,2,2,0,4,0,0,0,0,2,8000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,9000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,8500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,2,1,0,2,9000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,230000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,4,2,0,2,2,0,0,0,0,1,0,2,10500.0, La Habana,Habana del Este
0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,230000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,2,0,0,2,170000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,9000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,3,10500.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,180000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,90000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,4,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,2,14000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,55000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,3,45000.0, La Habana,Habana del Este
1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,55555555555.555, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,110000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,11000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,2,11000.0, La Habana,Habana del Este
1,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,14000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,0,2,2,4,0,0,0,0,0,2,23500.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,0,1,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,18000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,5,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,14500.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,3,0,0,0,2,18000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,0,0,0,0,1,4,2,0,2,2,0,0,0,0,0,0,2,11000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,250000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,160000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,9,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,1,1,0,0,0,1,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,4,13000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,14000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,23000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,2,2,2,0,0,0,0,0,2,28000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,2,12000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,1,30000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,170000.0, La Habana,Habana del Este
0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,8500.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,4,2,0,2,2,0,4,0,0,0,0,2,8500.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,3,3,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,1,30000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,25000.0, La Habana,Habana del Este
0,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,0,2,2,0,4,0,0,0,0,2,15500.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,2,23000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,2,2,0,4,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,47000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,7500.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,13500.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,21000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,13500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,1,15500.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,14500.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,0,0,0,0,1,3,2,0,2,2,0,0,0,1,0,0,2,13500.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,11000.0, La Habana,Habana del Este
0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,6000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,0,1,1,0,1,1,2,0,2,2,0,4,2,0,0,0,1,13000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,2,150000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,0,2,2,0,4,0,0,0,0,2,11000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,8000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,180000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,5,13500.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,2,50000.0, La Habana,Habana del Este
1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,5500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,55555.555, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,9500.0, La Habana,Habana del Este
0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,1,12000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,6000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,36000.0, La Habana,Habana del Este
0,1,1,1,1,0,1,0,1,1,0,0,1,4,2,0,2,2,2,0,0,0,2,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,3,0,0,0,2,12000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,6000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,38000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,13500.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0,2,2,0,4,0,0,0,0,2,180000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,35000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,2,45000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0,2,2,0,0,0,0,0,0,2,27000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,2,2,2,0,0,0,2,0,0,2,7000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,0,0,0,0,1,4,3,0,2,2,0,0,0,2,1,0,2,100000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,13000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,1,0,2,16000.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,65000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,7500.0, La Habana,Habana del Este
0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,0,0,1,0,2,90000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,9500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,1,0,0,0,1,2,2,0,2,2,0,0,0,0,2,0,2,40000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,1,0,3,90000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,7000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,1,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,22000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,1,0,0,2,40000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,1,0,1,2,2,0,2,2,0,0,0,0,0,0,2,20000.0, La Habana,Habana del Este
0,0,1,0,0,0,1,0,1,0,0,0,1,2,2,0,2,2,2,0,0,0,0,0,2,55000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,9000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,0,0,0,0,0,0,2,60000.0, La Habana,Habana del Este
0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,50000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,290000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,27000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,11000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,19000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,8,2,0,0,0,0,0,0,2,19000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,2,4,0,0,0,0,0,0,2,9500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,0,4,0,0,0,2,80000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,2,9000.0, La Habana,Habana del Este
0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,2,100000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,10000.0, La Habana,Habana del Este
0,0,1,0,1,0,0,0,1,0,0,0,1,2,2,0,2,2,0,4,0,0,0,0,2,250000.0, La Habana,Habana del Este
0,1,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,250000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,15000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,220000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,16000.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,8500.0, La Habana,Habana del Este
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,2,14500.0, La Habana,Habana del Este
0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,3,0,0,0,2,20000.0, Mayabeque,Jaruco
0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,2,2,0,0,0,1,0,0,2,50000.0, Mayabeque,Jaruco
0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,1,0,2,30000.0, La Habana,La Lisa
